codigo_predial,id_segmento_calle,codigo_calle,nombre_calle,tipo_calle
151600042790027,306333,V1313210053,PRESIDENTE KENNEDY,AVENIDA
151600042790139,307221,V1313210225,EL CLONQUI,CALLE
151600042790139,307947,V1313210369,LOS LAURELES,CALLE
151600042900010,307220,V1313210224,EL CIRUELILLO,CALLE
151600042900010,307947,V1313210369,LOS LAURELES,CALLE
151600042900034,307947,V1313210369,LOS LAURELES,CALLE
151600042990036,307947,V1313210369,LOS LAURELES,CALLE
151600042990100,306324,V1313210053,PRESIDENTE KENNEDY,AVENIDA
151600042990100,307947,V1313210369,LOS LAURELES,CALLE
151600042990191,307220,V1313210224,EL CIRUELILLO,CALLE
151600042990191,307947,V1313210369,LOS LAURELES,CALLE
151600042990413,307220,V1313210224,EL CIRUELILLO,CALLE
151600042990413,307947,V1313210369,LOS LAURELES,CALLE
151600042990608,307220,V1313210224,EL CIRUELILLO,CALLE
151600042990608,307947,V1313210369,LOS LAURELES,CALLE
151600043100018,307254,V1313210232,EL MATICO,CALLE
151600043100019,307220,V1313210224,EL CIRUELILLO,CALLE
151600043100019,307254,V1313210232,EL MATICO,CALLE
151600043100020,307220,V1313210224,EL CIRUELILLO,CALLE
151600043100021,307220,V1313210224,EL CIRUELILLO,CALLE
151600043100033,307220,V1313210224,EL CIRUELILLO,CALLE
151600043100033,307254,V1313210232,EL MATICO,CALLE
151600043190038,307220,V1313210224,EL CIRUELILLO,CALLE
151600043190038,307254,V1313210232,EL MATICO,CALLE
151600043300011,307774,V1313210335,LAS NIEVES,CALLE
151600043300011,307254,V1313210232,EL MATICO,CALLE
151600043300021,307774,V1313210335,LAS NIEVES,CALLE
151600043300025,307774,V1313210335,LAS NIEVES,CALLE
151600043300025,307254,V1313210232,EL MATICO,CALLE
151600043300026,307254,V1313210232,EL MATICO,CALLE
151600043390027,307774,V1313210335,LAS NIEVES,CALLE
151600043390027,307241,V1313210228,EL LITRE,CALLE
151600043390027,307770,V1313210335,LAS NIEVES,CALLE
151600043390027,307254,V1313210232,EL MATICO,CALLE
151600043500001,307774,V1313210335,LAS NIEVES,CALLE
151600043500001,307241,V1313210228,EL LITRE,CALLE
151600043500001,307770,V1313210335,LAS NIEVES,CALLE
151600043500002,307223,V1313210226,EL COIGUE,CALLE
151600043500002,307774,V1313210335,LAS NIEVES,CALLE
151600043500002,307241,V1313210228,EL LITRE,CALLE
151600043500002,307243,V1313210228,EL LITRE,CALLE
151600043500008,305614,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600043500008,307223,V1313210226,EL COIGUE,CALLE
151600043500008,307774,V1313210335,LAS NIEVES,CALLE
151600043500008,307227,V1313210226,EL COIGUE,CALLE
151600043500010,307774,V1313210335,LAS NIEVES,CALLE
151600043500011,307774,V1313210335,LAS NIEVES,CALLE
151600043500011,307241,V1313210228,EL LITRE,CALLE
151600043500011,307770,V1313210335,LAS NIEVES,CALLE
151600043500012,307774,V1313210335,LAS NIEVES,CALLE
151600043500012,307241,V1313210228,EL LITRE,CALLE
151600043590029,307774,V1313210335,LAS NIEVES,CALLE
151600043590065,307223,V1313210226,EL COIGUE,CALLE
151600043590065,307774,V1313210335,LAS NIEVES,CALLE
151600043590065,307241,V1313210228,EL LITRE,CALLE
151600043590065,307243,V1313210228,EL LITRE,CALLE
151600043700001,307223,V1313210226,EL COIGUE,CALLE
151600043700001,307243,V1313210228,EL LITRE,CALLE
151600043700008,307223,V1313210226,EL COIGUE,CALLE
151600043700008,307243,V1313210228,EL LITRE,CALLE
151600043700009,305614,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600043700009,307243,V1313210228,EL LITRE,CALLE
151600043700010,305614,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600043700010,307223,V1313210226,EL COIGUE,CALLE
151600043700010,307243,V1313210228,EL LITRE,CALLE
151600043700011,305614,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600043700011,307223,V1313210226,EL COIGUE,CALLE
151600043700011,307243,V1313210228,EL LITRE,CALLE
151600043700012,305614,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600043700012,307223,V1313210226,EL COIGUE,CALLE
151600043700012,307243,V1313210228,EL LITRE,CALLE
151600043700020,307223,V1313210226,EL COIGUE,CALLE
151600043700021,307223,V1313210226,EL COIGUE,CALLE
151600043700022,305614,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600043700022,307223,V1313210226,EL COIGUE,CALLE
151600043700022,307227,V1313210226,EL COIGUE,CALLE
151600043900003,307777,V1313210336,LAS ÑIPAS,CALLE
151600043900003,307918,V1313210362,LOS COLIGUES,CALLE
151600043900003,307916,V1313210362,LOS COLIGUES,CALLE
151600043900004,307777,V1313210336,LAS ÑIPAS,CALLE
151600043900004,307918,V1313210362,LOS COLIGUES,CALLE
151600043900004,307916,V1313210362,LOS COLIGUES,CALLE
151600043900005,307777,V1313210336,LAS ÑIPAS,CALLE
151600043900005,307917,V1313210362,LOS COLIGUES,CALLE
151600043900005,307918,V1313210362,LOS COLIGUES,CALLE
151600043900005,307916,V1313210362,LOS COLIGUES,CALLE
151600043900005,307721,V1313210332,LAS HUALTATAS,CALLE
151600043900006,307918,V1313210362,LOS COLIGUES,CALLE
151600043900008,307918,V1313210362,LOS COLIGUES,CALLE
151600043900009,305626,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600043900009,305709,V1313210007,AVENIDA ALONSO DE CORDOVA,AVENIDA
151600043900009,305847,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA
151600043900010,306338,V1313210053,PRESIDENTE KENNEDY,AVENIDA
151600043900010,305626,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600043900010,305709,V1313210007,AVENIDA ALONSO DE CORDOVA,AVENIDA
151600043900010,305660,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA
151600043900010,305847,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA
151600043900011,305660,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA
151600043900018,306803,V1313210123,AVENIDA AMERICO VESPUCIO NORTE,CALLE
151600043900019,306803,V1313210123,AVENIDA AMERICO VESPUCIO NORTE,CALLE
151600043900020,307713,V1313210332,LAS HUALTATAS,CALLE
151600043900020,305650,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA
151600043900020,306803,V1313210123,AVENIDA AMERICO VESPUCIO NORTE,CALLE
151600043900020,307721,V1313210332,LAS HUALTATAS,CALLE
151600043990021,307777,V1313210336,LAS ÑIPAS,CALLE
151600043990021,307918,V1313210362,LOS COLIGUES,CALLE
151600043990021,307916,V1313210362,LOS COLIGUES,CALLE
151600043990021,306803,V1313210123,AVENIDA AMERICO VESPUCIO NORTE,CALLE
151600044100001,307776,V1313210336,LAS ÑIPAS,CALLE
151600044100001,307777,V1313210336,LAS ÑIPAS,CALLE
151600044100001,307948,V1313210369,LOS LAURELES,CALLE
151600044100001,305612,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044100002,307776,V1313210336,LAS ÑIPAS,CALLE
151600044100002,307777,V1313210336,LAS ÑIPAS,CALLE
151600044100002,307948,V1313210369,LOS LAURELES,CALLE
151600044100003,307777,V1313210336,LAS ÑIPAS,CALLE
151600044100003,307948,V1313210369,LOS LAURELES,CALLE
151600044100004,307777,V1313210336,LAS ÑIPAS,CALLE
151600044100005,307777,V1313210336,LAS ÑIPAS,CALLE
151600044100006,307777,V1313210336,LAS ÑIPAS,CALLE
151600044100007,307777,V1313210336,LAS ÑIPAS,CALLE
151600044100008,307777,V1313210336,LAS ÑIPAS,CALLE
151600044100009,307777,V1313210336,LAS ÑIPAS,CALLE
151600044100009,307918,V1313210362,LOS COLIGUES,CALLE
151600044100009,307916,V1313210362,LOS COLIGUES,CALLE
151600044100010,307777,V1313210336,LAS ÑIPAS,CALLE
151600044100010,307918,V1313210362,LOS COLIGUES,CALLE
151600044100010,307916,V1313210362,LOS COLIGUES,CALLE
151600044100011,305612,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044100013,307221,V1313210225,EL CLONQUI,CALLE
151600044100013,305612,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044100014,307221,V1313210225,EL CLONQUI,CALLE
151600044100014,305612,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044100015,307221,V1313210225,EL CLONQUI,CALLE
151600044100015,305612,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044100019,307918,V1313210362,LOS COLIGUES,CALLE
151600044100020,307918,V1313210362,LOS COLIGUES,CALLE
151600044100022,307777,V1313210336,LAS ÑIPAS,CALLE
151600044100022,307918,V1313210362,LOS COLIGUES,CALLE
151600044100023,307777,V1313210336,LAS ÑIPAS,CALLE
151600044100023,307918,V1313210362,LOS COLIGUES,CALLE
151600044100023,307916,V1313210362,LOS COLIGUES,CALLE
151600044300001,307776,V1313210336,LAS ÑIPAS,CALLE
151600044300001,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300001,307948,V1313210369,LOS LAURELES,CALLE
151600044300002,307776,V1313210336,LAS ÑIPAS,CALLE
151600044300002,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300002,307779,V1313210337,LAS QUILAS,CALLE
151600044300002,307948,V1313210369,LOS LAURELES,CALLE
151600044300003,307779,V1313210337,LAS QUILAS,CALLE
151600044300003,307945,V1313210369,LOS LAURELES,CALLE
151600044300003,307948,V1313210369,LOS LAURELES,CALLE
151600044300004,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300004,307779,V1313210337,LAS QUILAS,CALLE
151600044300004,307945,V1313210369,LOS LAURELES,CALLE
151600044300004,307948,V1313210369,LOS LAURELES,CALLE
151600044300006,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300006,307779,V1313210337,LAS QUILAS,CALLE
151600044300007,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300007,307779,V1313210337,LAS QUILAS,CALLE
151600044300008,307779,V1313210337,LAS QUILAS,CALLE
151600044300008,307917,V1313210362,LOS COLIGUES,CALLE
151600044300008,307919,V1313210362,LOS COLIGUES,CALLE
151600044300008,307916,V1313210362,LOS COLIGUES,CALLE
151600044300008,307721,V1313210332,LAS HUALTATAS,CALLE
151600044300009,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300009,307948,V1313210369,LOS LAURELES,CALLE
151600044300010,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300011,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300012,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300014,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300015,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300015,307916,V1313210362,LOS COLIGUES,CALLE
151600044300016,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300016,307917,V1313210362,LOS COLIGUES,CALLE
151600044300016,307918,V1313210362,LOS COLIGUES,CALLE
151600044300016,307916,V1313210362,LOS COLIGUES,CALLE
151600044300016,307721,V1313210332,LAS HUALTATAS,CALLE
151600044300017,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300017,307917,V1313210362,LOS COLIGUES,CALLE
151600044300017,307916,V1313210362,LOS COLIGUES,CALLE
151600044300017,307721,V1313210332,LAS HUALTATAS,CALLE
151600044300018,307777,V1313210336,LAS ÑIPAS,CALLE
151600044300018,307779,V1313210337,LAS QUILAS,CALLE
151600044300018,307917,V1313210362,LOS COLIGUES,CALLE
151600044300018,307916,V1313210362,LOS COLIGUES,CALLE
151600044300018,307721,V1313210332,LAS HUALTATAS,CALLE
151600044500003,307779,V1313210337,LAS QUILAS,CALLE
151600044500003,307917,V1313210362,LOS COLIGUES,CALLE
151600044500003,307919,V1313210362,LOS COLIGUES,CALLE
151600044500004,307919,V1313210362,LOS COLIGUES,CALLE
151600044500005,307919,V1313210362,LOS COLIGUES,CALLE
151600044500007,307919,V1313210362,LOS COLIGUES,CALLE
151600044500008,307919,V1313210362,LOS COLIGUES,CALLE
151600044500009,307919,V1313210362,LOS COLIGUES,CALLE
151600044500010,307919,V1313210362,LOS COLIGUES,CALLE
151600044500011,307919,V1313210362,LOS COLIGUES,CALLE
151600044500012,307919,V1313210362,LOS COLIGUES,CALLE
151600044500013,307919,V1313210362,LOS COLIGUES,CALLE
151600044500014,307919,V1313210362,LOS COLIGUES,CALLE
151600044500015,307919,V1313210362,LOS COLIGUES,CALLE
151600044500016,307919,V1313210362,LOS COLIGUES,CALLE
151600044500018,307919,V1313210362,LOS COLIGUES,CALLE
151600044500018,307226,V1313210226,EL COIGUE,CALLE
151600044500019,307919,V1313210362,LOS COLIGUES,CALLE
151600044500019,307226,V1313210226,EL COIGUE,CALLE
151600044500021,307779,V1313210337,LAS QUILAS,CALLE
151600044500021,307917,V1313210362,LOS COLIGUES,CALLE
151600044500021,307919,V1313210362,LOS COLIGUES,CALLE
151600044500021,307916,V1313210362,LOS COLIGUES,CALLE
151600044500021,307721,V1313210332,LAS HUALTATAS,CALLE
151600044500026,305650,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA
151600044500026,307919,V1313210362,LOS COLIGUES,CALLE
151600044590035,305650,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA
151600044590074,305650,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA
151600044590117,305650,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA
151600044590207,307713,V1313210332,LAS HUALTATAS,CALLE
151600044590207,305650,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA
151600044590207,307779,V1313210337,LAS QUILAS,CALLE
151600044590207,307917,V1313210362,LOS COLIGUES,CALLE
151600044590207,307919,V1313210362,LOS COLIGUES,CALLE
151600044590207,307721,V1313210332,LAS HUALTATAS,CALLE
151600044590343,307919,V1313210362,LOS COLIGUES,CALLE
151600044590343,307226,V1313210226,EL COIGUE,CALLE
151600044590517,305650,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA
151600044700001,305614,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044700001,307223,V1313210226,EL COIGUE,CALLE
151600044700001,307227,V1313210226,EL COIGUE,CALLE
151600044700003,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700003,305614,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044700003,307225,V1313210226,EL COIGUE,CALLE
151600044700003,307227,V1313210226,EL COIGUE,CALLE
151600044700005,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700006,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700007,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700008,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700009,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700010,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700011,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700012,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700013,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700014,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700015,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700016,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700017,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700018,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700019,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700020,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700021,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700022,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700022,307777,V1313210336,LAS ÑIPAS,CALLE
151600044700022,307948,V1313210369,LOS LAURELES,CALLE
151600044700023,305614,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044700023,307227,V1313210226,EL COIGUE,CALLE
151600044700025,307774,V1313210335,LAS NIEVES,CALLE
151600044700026,307774,V1313210335,LAS NIEVES,CALLE
151600044700037,305613,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044700037,307220,V1313210224,EL CIRUELILLO,CALLE
151600044700038,307220,V1313210224,EL CIRUELILLO,CALLE
151600044700039,305613,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044700040,305613,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044700042,305613,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044700042,305612,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044700043,305613,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044700043,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700043,307777,V1313210336,LAS ÑIPAS,CALLE
151600044700043,307948,V1313210369,LOS LAURELES,CALLE
151600044700043,305612,V1313210003,ALONSO DE CORDOVA,AVENIDA
151600044700044,307776,V1313210336,LAS ÑIPAS,CALLE
151600044700044,307777,V1313210336,LAS ÑIPAS,CALLE
151600044700044,307948,V1313210369,LOS LAURELES,CALLE
151600044900001,307222,V1313210226,EL COIGUE,CALLE
151600044900001,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900001,307225,V1313210226,EL COIGUE,CALLE
151600044900001,307253,V1313210231,EL MAÑIO,CALLE
151600044900001,307227,V1313210226,EL COIGUE,CALLE
151600044900002,307222,V1313210226,EL COIGUE,CALLE
151600044900002,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900002,307225,V1313210226,EL COIGUE,CALLE
151600044900002,307253,V1313210231,EL MAÑIO,CALLE
151600044900003,307222,V1313210226,EL COIGUE,CALLE
151600044900003,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900003,307778,V1313210337,LAS QUILAS,CALLE
151600044900003,307225,V1313210226,EL COIGUE,CALLE
151600044900003,307253,V1313210231,EL MAÑIO,CALLE
151600044900003,307228,V1313210226,EL COIGUE,CALLE
151600044900004,307778,V1313210337,LAS QUILAS,CALLE
151600044900005,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900005,307778,V1313210337,LAS QUILAS,CALLE
151600044900006,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900006,307778,V1313210337,LAS QUILAS,CALLE
151600044900008,307267,V1313210239,EL ULMO,CALLE
151600044900008,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900008,307778,V1313210337,LAS QUILAS,CALLE
151600044900008,307780,V1313210337,LAS QUILAS,CALLE
151600044900009,307267,V1313210239,EL ULMO,CALLE
151600044900009,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900009,307778,V1313210337,LAS QUILAS,CALLE
151600044900009,307780,V1313210337,LAS QUILAS,CALLE
151600044900010,307267,V1313210239,EL ULMO,CALLE
151600044900010,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900010,307778,V1313210337,LAS QUILAS,CALLE
151600044900010,307780,V1313210337,LAS QUILAS,CALLE
151600044900011,307267,V1313210239,EL ULMO,CALLE
151600044900011,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900011,307780,V1313210337,LAS QUILAS,CALLE
151600044900012,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900012,307780,V1313210337,LAS QUILAS,CALLE
151600044900013,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900013,307780,V1313210337,LAS QUILAS,CALLE
151600044900014,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900014,307780,V1313210337,LAS QUILAS,CALLE
151600044900015,307779,V1313210337,LAS QUILAS,CALLE
151600044900015,307945,V1313210369,LOS LAURELES,CALLE
151600044900015,307948,V1313210369,LOS LAURELES,CALLE
151600044900015,307780,V1313210337,LAS QUILAS,CALLE
151600044900016,307779,V1313210337,LAS QUILAS,CALLE
151600044900016,307945,V1313210369,LOS LAURELES,CALLE
151600044900016,307948,V1313210369,LOS LAURELES,CALLE
151600044900017,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900018,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900019,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900020,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900021,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900022,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900023,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900024,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900025,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900026,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900027,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900028,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900029,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900030,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900030,307777,V1313210336,LAS ÑIPAS,CALLE
151600044900030,307948,V1313210369,LOS LAURELES,CALLE
151600044900031,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900031,307777,V1313210336,LAS ÑIPAS,CALLE
151600044900031,307779,V1313210337,LAS QUILAS,CALLE
151600044900031,307945,V1313210369,LOS LAURELES,CALLE
151600044900031,307948,V1313210369,LOS LAURELES,CALLE
151600044900032,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900032,307225,V1313210226,EL COIGUE,CALLE
151600044900033,307267,V1313210239,EL ULMO,CALLE
151600044900033,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900033,307778,V1313210337,LAS QUILAS,CALLE
151600044900033,307780,V1313210337,LAS QUILAS,CALLE
151600044900034,307267,V1313210239,EL ULMO,CALLE
151600044900034,307776,V1313210336,LAS ÑIPAS,CALLE
151600044900034,307778,V1313210337,LAS QUILAS,CALLE
151600044900034,307780,V1313210337,LAS QUILAS,CALLE
151600045100001,307267,V1313210239,EL ULMO,CALLE
151600045100001,307780,V1313210337,LAS QUILAS,CALLE
151600045100002,307267,V1313210239,EL ULMO,CALLE
151600045100002,307780,V1313210337,LAS QUILAS,CALLE
151600045100003,307267,V1313210239,EL ULMO,CALLE
151600045100004,307267,V1313210239,EL ULMO,CALLE
151600045100005,307267,V1313210239,EL ULMO,CALLE
151600045100005,307945,V1313210369,LOS LAURELES,CALLE
151600045100006,307267,V1313210239,EL ULMO,CALLE
151600045100006,307945,V1313210369,LOS LAURELES,CALLE
151600045100006,307949,V1313210369,LOS LAURELES,CALLE
151600045100007,307267,V1313210239,EL ULMO,CALLE
151600045100007,307945,V1313210369,LOS LAURELES,CALLE
151600045100007,307949,V1313210369,LOS LAURELES,CALLE
151600045100008,307267,V1313210239,EL ULMO,CALLE
151600045100008,307778,V1313210337,LAS QUILAS,CALLE
151600045100008,307780,V1313210337,LAS QUILAS,CALLE
151600045100009,307267,V1313210239,EL ULMO,CALLE
151600045100009,307778,V1313210337,LAS QUILAS,CALLE
151600045100009,307780,V1313210337,LAS QUILAS,CALLE
151600045100010,307267,V1313210239,EL ULMO,CALLE
151600045100010,307780,V1313210337,LAS QUILAS,CALLE
151600045100011,307267,V1313210239,EL ULMO,CALLE
151600045100011,307780,V1313210337,LAS QUILAS,CALLE
151600045100012,307267,V1313210239,EL ULMO,CALLE
151600045100012,307780,V1313210337,LAS QUILAS,CALLE
151600045100013,307267,V1313210239,EL ULMO,CALLE
151600045100013,307780,V1313210337,LAS QUILAS,CALLE
151600045100014,307779,V1313210337,LAS QUILAS,CALLE
151600045100014,307945,V1313210369,LOS LAURELES,CALLE
151600045100014,307948,V1313210369,LOS LAURELES,CALLE
151600045100014,307780,V1313210337,LAS QUILAS,CALLE
151600045100015,307779,V1313210337,LAS QUILAS,CALLE
151600045100015,307945,V1313210369,LOS LAURELES,CALLE
151600045100015,307780,V1313210337,LAS QUILAS,CALLE
151600045100016,307267,V1313210239,EL ULMO,CALLE
